재난,발생시간,지점정보
호우주의보,2020-08-06 10:10,기타
호우주의보,,거창(284)
호우주의보,2020-08-06 10:50,기타
호우주의보,,제주(184)
호우주의보,2020-08-06 11:00,기타
호우주의보,,속초(90)
호우경보,2020-08-06 12:00,기타
호우경보,,장수(248)
호우주의보,2020-08-06 12:30,기타
호우주의보,,원주(114)
호우주의보,2020-08-06 13:30,기타
호우주의보,,거창(284)
호우주의보,2020-08-06 14:00,기타
호우주의보,,제주(184)
호우주의보,2020-08-07 03:30,기타
호우주의보,,울산(152)
호우경보,2020-08-07 03:50,기타
호우경보,,울산(152)
호우주의보,2020-08-07 04:00,기타
호우주의보,,광주(156)
호우주의보,2020-08-07 05:10,기타
호우주의보,,기타
호우주의보,2020-08-07 05:30,기타
호우주의보,,거창(284)
호우주의보,2020-08-07 06:10,기타
호우주의보,,울산(152)
호우주의보,2020-08-07 07:00,기타
호우주의보,,대구(143)
호우경보,2020-08-07 07:20,기타
호우경보,,기타
호우주의보,2020-08-07 08:20,기타
호우주의보,,진주(192)
호우경보,2020-08-07 10:30,기타
호우경보,,군산(140)
호우주의보,2020-08-07 11:40,기타
호우주의보,,광주(156)
호우주의보,2020-08-07 13:10,기타
호우주의보,,대전(133)
호우주의보,2020-08-07 13:40,기타
호우주의보,,대구(143)
호우주의보,2020-08-07 14:20,기타
호우주의보,,포항(138)
호우주의보,2020-08-07 16:30,기타
호우주의보,,순천(174)
호우주의보,2020-08-07 17:20,기타
호우주의보,,진주(192)
호우주의보,2020-08-07 17:50,기타
호우주의보,,울산(152)
호우주의보,2020-08-07 18:30,기타
호우주의보,,거제(294)
호우경보,2020-08-07 19:10,기타
호우경보,,부산(159)
호우경보,2020-08-07 23:10,기타
호우경보,,기타
호우경보,2020-08-08 01:00,기타
호우경보,,고창(172)
호우경보,2020-08-08 02:20,기타
호우경보,,진주(192)
호우주의보,2020-08-08 04:20,기타
호우주의보,,통영(162)
호우경보,2020-08-08 04:30,기타
호우경보,,거제(294)
호우경보,2020-08-08 06:00,기타
호우경보,,통영(162)
호우주의보,2020-08-08 13:30,기타
호우주의보,,원주(114)
호우주의보,2020-08-08 15:00,기타
호우주의보,,인천(112)
호우주의보,2020-08-08 19:00,기타
호우주의보,,동두천(98)
호우경보,2020-08-08 19:00,기타
호우경보,,인천(112)
호우경보,2020-08-08 20:00,기타
호우경보,,원주(114)
호우주의보,2020-08-08 22:00,기타
호우주의보,,철원(95)
호우경보,2020-08-08 22:30,기타
호우경보,,서울(108)
호우경보,2020-08-08 22:30,기타
호우경보,,춘천(101)
호우경보,2020-08-09 00:00,기타
호우경보,,철원(95)
호우경보,2020-08-09 02:00,기타
호우경보,,대전(133)
호우경보,2020-08-09 05:00,기타
호우경보,,충주(127)
호우주의보,2020-08-09 09:00,기타
호우주의보,,상주(137)
호우경보,2020-08-09 10:00,기타
호우경보,,전주(146)
호우경보,2020-08-09 10:50,기타
호우경보,,군산(140)
호우주의보,2020-08-09 15:00,기타
호우주의보,,인천(112)
호우주의보,2020-08-09 18:00,기타
호우주의보,,원주(114)
호우주의보,2020-08-10 00:00,기타
호우주의보,,제주(184)
호우주의보,2020-08-09 22:40,기타
호우주의보,,춘천(101)
호우주의보,2020-08-10 05:00,기타
호우주의보,,철원(95)
호우경보,2020-08-10 05:10,기타
호우경보,,인천(112)
호우주의보,2020-08-10 06:20,기타
호우주의보,,파주(99)
호우주의보,2020-08-10 07:10,기타
호우주의보,,여수(168)
호우주의보,2020-08-10 07:20,기타
호우주의보,,진주(192)
호우주의보,2020-08-10 07:40,기타
호우주의보,,순천(174)
호우주의보,2020-08-10 08:35,기타
호우주의보,,안동(136)
호우주의보,2020-08-10 11:10,기타
호우주의보,,동해(106)
호우주의보,2020-08-10 12:50,기타
호우주의보,,철원(95)
호우주의보,2020-08-10 14:00,기타
호우주의보,,전주(146)
호우주의보,2020-08-10 15:00,기타
호우주의보,,서울(108)
호우주의보,2020-08-10 15:40,기타
호우주의보,,서울(108)
호우주의보,2020-08-10 16:00,기타
호우주의보,,속초(90)
호우주의보,2020-08-10 16:10,기타
호우주의보,,서울(108)
호우주의보,2020-08-10 16:40,기타
호우주의보,,동두천(98)
호우주의보,2020-08-10 17:00,기타
호우주의보,,동해(106)
호우주의보,2020-08-10 22:00,기타
호우주의보,,서산(129)
호우주의보,2020-08-10 21:00,기타
호우주의보,,광주(156)
호우주의보,2020-08-10 22:00,기타
호우주의보,,전주(146)
호우주의보,2020-08-10 22:30,기타
호우주의보,,인천(112)
호우경보,2020-08-10 22:40,기타
호우경보,,기타
호우주의보,2020-08-10 23:00,기타
호우주의보,,춘천(101)
호우경보,2020-08-10 23:40,기타
호우경보,,홍성(177)
호우경보,2020-08-11 00:00,기타
호우경보,,기타
호우주의보,2020-08-11 01:00,기타
호우주의보,,충주(127)
호우주의보,2020-08-11 02:30,기타
호우주의보,,광주(156)
호우주의보,2020-08-11 09:30,기타
호우주의보,,기타
호우주의보,2020-08-11 09:50,기타
호우주의보,,제주(184)
호우주의보,2020-08-11 11:00,기타
호우주의보,,철원(95)
호우경보,2020-08-11 11:50,기타
호우경보,,제주(184)
호우주의보,2020-08-11 13:00,기타
호우주의보,,동해(106)
호우주의보,2020-08-11 13:20,기타
호우주의보,,통영(162)
호우주의보,2020-08-11 13:40,기타
호우주의보,,울릉도(115)
호우주의보,2020-08-11 15:30,기타
호우주의보,,울릉도(115)
호우주의보,2020-08-11 16:00,기타
호우주의보,,제주(184)
호우주의보,2020-08-11 18:00,기타
호우주의보,,통영(162)
호우주의보,2020-08-12 13:00,기타
호우주의보,,세종(예)(239)
호우주의보,2020-08-12 14:30,기타
호우주의보,,세종(예)(239)
호우주의보,2020-08-12 15:20,기타
호우주의보,,천안(232)
호우주의보,2020-08-12 16:10,기타
호우주의보,,천안(232)
호우주의보,2020-08-14 10:00,기타
호우주의보,,철원(95)
호우주의보,2020-08-14 12:10,기타
호우주의보,,철원(95)
호우주의보,2020-08-15 03:00,기타
호우주의보,,철원(95)
호우주의보,2020-08-15 05:10,기타
호우주의보,,부산(159)
호우주의보,2020-08-15 12:30,기타
호우주의보,,철원(95)
호우주의보,2020-08-15 13:30,기타
호우주의보,,기타
호우주의보,2020-08-15 14:00,기타
호우주의보,,이천(203)
호우주의보,2020-08-15 16:00,기타
호우주의보,,철원(95)
호우주의보,2020-08-21 07:00,기타
호우주의보,,파주(99)
호우주의보,2020-08-21 10:30,기타
호우주의보,,파주(99)
호우주의보,2020-08-22 12:40,기타
호우주의보,,서울(108)
호우주의보,2020-08-22 13:10,기타
호우주의보,,제주(184)
호우주의보,2020-08-22 13:30,기타
호우주의보,,세종(예)(239)
호우주의보,2020-08-22 13:50,기타
호우주의보,,대전(133)
호우주의보,2020-08-22 14:30,기타
호우주의보,,춘천(101)
호우경보,2020-08-22 14:40,기타
호우경보,,기타
호우주의보,2020-08-22 15:00,기타
호우주의보,,서울(108)
호우주의보,2020-08-22 15:50,기타
호우주의보,,천안(232)
호우주의보,2020-08-22 16:10,기타
호우주의보,,기타
호우경보,2020-08-22 17:20,기타
호우경보,,기타
호우주의보,2020-08-22 18:00,기타
호우주의보,,대전(133)
호우주의보,2020-08-22 18:20,기타
호우주의보,,기타
호우주의보,2020-08-22 18:40,기타
호우주의보,,철원(95)
호우주의보,2020-08-22 19:00,기타
호우주의보,,수원(119)
호우주의보,2020-08-22 19:10,기타
호우주의보,,원주(114)
호우주의보,2020-08-22 20:00,기타
호우주의보,,서울(108)
호우주의보,2020-08-22 21:00,기타
호우주의보,,철원(95)
호우주의보,2020-08-22 21:40,기타
호우주의보,,춘천(101)
호우주의보,2020-08-22 22:20,기타
호우주의보,,원주(114)
호우주의보,2020-08-22 23:10,기타
호우주의보,,양평(202)
호우주의보,2020-08-23 00:00,기타
호우주의보,,상주(137)
호우주의보,2020-08-23 01:30,기타
호우주의보,,봉화(271)
호우주의보,2020-08-23 02:00,기타
호우주의보,,안동(136)
호우주의보,2020-08-23 02:50,기타
호우주의보,,울릉도(115)
호우주의보,2020-08-23 03:30,기타
호우주의보,,울진(130)
호우주의보,2020-08-23 04:30,기타
호우주의보,,제주(184)
호우주의보,2020-08-23 05:00,기타
호우주의보,,울릉도(115)
호우주의보,2020-08-23 06:10,기타
호우주의보,,제주(184)
호우주의보,2020-08-23 12:00,기타
호우주의보,,제주(184)
호우주의보,2020-08-23 13:20,기타
호우주의보,,제주(184)
호우주의보,2020-08-23 17:00,기타
호우주의보,,제주(184)
호우주의보,2020-08-25 13:30,기타
호우주의보,,제주(184)
호우주의보,2020-08-27 02:30,기타
호우주의보,,창원(155)
호우주의보,2020-08-27 07:00,기타
호우주의보,,철원(95)
호우주의보,2020-08-27 23:40,기타
호우주의보,,양평(202)
호우주의보,2020-08-28 00:00,기타
호우주의보,,춘천(101)
호우주의보,2020-08-28 01:00,기타
호우주의보,,철원(95)
호우경보,2020-08-28 02:00,기타
호우경보,,기타
호우주의보,2020-08-28 02:30,기타
호우주의보,,양평(202)
호우주의보,2020-08-28 03:30,기타
호우주의보,,파주(99)
호우주의보,2020-08-28 03:30,기타
호우주의보,,철원(95)
호우주의보,2020-08-28 05:00,기타
호우주의보,,남원(247)
호우주의보,2020-08-28 06:30,기타
호우주의보,,파주(99)
호우경보,2020-08-28 08:45,기타
호우경보,,거제(294)
호우주의보,2020-08-28 11:00,기타
호우주의보,,서산(129)
호우주의보,2020-08-28 13:50,기타
호우주의보,,서울(108)
호우주의보,2020-08-28 15:30,기타
호우주의보,,서울(108)
호우주의보,2020-08-28 17:30,기타
호우주의보,,정읍(245)
호우주의보,2020-08-28 17:40,기타
호우주의보,,청주(131)
호우주의보,2020-08-28 18:00,기타
호우주의보,,원주(114)
호우주의보,2020-08-28 18:10,기타
호우주의보,,보은(226)
호우주의보,2020-08-28 18:50,기타
호우주의보,,충주(127)
호우주의보,2020-08-28 19:20,기타
호우주의보,,세종(예)(239)
호우주의보,2020-08-28 20:00,기타
호우주의보,,군산(140)
호우주의보,2020-08-28 20:30,기타
호우주의보,,제주(184)
호우주의보,2020-08-28 20:50,기타
호우주의보,,이천(203)
호우주의보,2020-08-28 21:20,기타
호우주의보,,기타
호우주의보,2020-08-28 21:50,기타
호우주의보,,천안(232)
호우주의보,2020-08-28 22:00,기타
호우주의보,,군산(140)
호우주의보,2020-08-28 22:30,기타
호우주의보,,부산(159)
호우주의보,2020-08-28 22:50,기타
호우주의보,,기타
호우주의보,2020-08-28 23:30,기타
호우주의보,,충주(127)
호우주의보,2020-08-29 00:00,기타
호우주의보,,양평(202)
호우주의보,2020-08-29 01:30,기타
호우주의보,,이천(203)
호우주의보,2020-08-29 02:00,기타
호우주의보,,원주(114)
호우주의보,2020-08-29 04:00,기타
호우주의보,,통영(162)
호우주의보,2020-08-29 07:00,기타
호우주의보,,제주(184)
호우주의보,2020-08-29 14:20,기타
호우주의보,,정읍(245)
호우주의보,2020-08-29 16:00,기타
호우주의보,,속초(90)
호우주의보,2020-08-29 16:20,기타
호우주의보,,기타
호우주의보,2020-08-29 16:30,기타
호우주의보,,기타
호우주의보,2020-08-29 18:00,기타
호우주의보,,기타
호우주의보,2020-08-29 18:10,기타
호우주의보,,임실(244)
호우주의보,2020-08-29 18:20,기타
호우주의보,,서울(108)
호우주의보,2020-08-29 18:35,기타
호우주의보,,서울(108)
호우주의보,2020-08-29 18:45,기타
호우주의보,,기타
호우주의보,2020-08-29 18:55,기타
호우주의보,,기타
호우주의보,2020-08-29 19:10,기타
호우주의보,,광주(156)
호우경보,2020-08-29 19:30,기타
호우경보,,기타
호우주의보,2020-08-29 20:30,기타
호우주의보,,서울(108)
호우주의보,2020-08-29 21:30,기타
호우주의보,,원주(114)
호우주의보,2020-08-29 23:20,기타
호우주의보,,기타
호우주의보,2020-08-30 00:00,기타
호우주의보,,기타
호우주의보,2020-08-30 17:00,기타
호우주의보,,창원(155)
호우주의보,2020-08-30 17:35,기타
호우주의보,,광주(156)
호우주의보,2020-08-30 17:45,기타
호우주의보,,기타
호우주의보,2020-08-30 18:20,기타
호우주의보,,창원(155)
호우주의보,2020-08-30 19:45,기타
호우주의보,,상주(137)
호우주의보,2020-08-30 20:00,기타
호우주의보,,기타
호우주의보,2020-08-30 21:30,기타
호우주의보,,광주(156)
호우주의보,2020-08-30 22:30,기타
호우주의보,,청주(131)
호우주의보,2020-08-31 14:30,기타
호우주의보,,전주(146)
호우주의보,2020-08-31 15:15,기타
호우주의보,,홍성(177)
호우주의보,2020-08-31 16:05,기타
호우주의보,,정읍(245)
호우주의보,2020-08-31 17:00,기타
호우주의보,,전주(146)
호우주의보,2020-08-31 17:10,기타
호우주의보,,기타
호우주의보,2020-08-31 19:30,기타
호우주의보,,기타
호우주의보,2020-09-02 01:35,기타
호우주의보,,기타
호우주의보,2020-09-02 04:30,기타
호우주의보,,제주(184)
호우주의보,2020-09-02 07:00,기타
호우주의보,,대구(143)
호우주의보,2020-09-02 07:30,기타
호우주의보,,울산(152)
호우주의보,2020-09-02 08:10,기타
호우주의보,,창원(155)
호우주의보,2020-09-02 12:00,기타
호우주의보,,속초(90)
호우주의보,2020-09-02 19:00,기타
호우주의보,,동두천(98)
호우경보,2020-09-02 17:50,기타
호우경보,,속초(90)
호우주의보,2020-09-03 08:30,기타
호우주의보,,부산(159)
호우주의보,2020-09-06 19:00,기타
호우주의보,,속초(90)
호우주의보,2020-09-06 22:00,기타
호우주의보,,울릉도(115)
호우주의보,2020-09-11 16:00,기타
호우주의보,,고흥(262)
호우주의보,2020-09-11 18:30,기타
호우주의보,,완도(170)
호우주의보,2020-09-11 19:00,기타
호우주의보,,순천(174)
호우주의보,2020-09-12 10:00,기타
호우주의보,,부산(159)
호우주의보,2020-09-12 16:00,기타
호우주의보,,부산(159)
호우주의보,2020-09-13 11:10,기타
호우주의보,,제주(184)
호우주의보,2020-09-13 12:30,기타
호우주의보,,제주(184)
호우주의보,2020-09-13 13:40,기타
호우주의보,,제주(184)
호우주의보,2020-09-13 18:40,기타
호우주의보,,제주(184)
호우주의보,2020-09-16 06:00,기타
호우주의보,,고흥(262)
호우주의보,2020-09-16 07:00,기타
호우주의보,,고흥(262)
호우주의보,2020-09-16 09:20,기타
호우주의보,,기타
호우경보,2020-09-16 10:00,기타
호우경보,,기타
호우경보,2020-09-16 13:00,기타
호우경보,,기타
호우주의보,2020-09-25 04:10,기타
호우주의보,,부산(159)
호우주의보,2020-09-25 06:00,기타
호우주의보,,부산(159)
호우주의보,2020-09-25 05:50,기타
호우주의보,,부산(159)
호우주의보,2020-09-25 09:00,기타
호우주의보,,부산(159)
호우주의보,2020-11-19 06:20,기타
호우주의보,,서울(108)
호우주의보,2020-11-19 08:00,기타
호우주의보,,기타
호우주의보,2020-11-19 08:20,기타
호우주의보,,기타
호우주의보,2020-11-19 08:40,기타
호우주의보,,기타
호우주의보,2020-11-19 10:00,기타
호우주의보,,제주(184)
호우주의보,2020-11-19 09:30,기타
호우주의보,,서울(108)
호우주의보,2020-11-19 10:00,기타
호우주의보,,기타
호우주의보,2020-11-19 11:10,기타
호우주의보,,임실(244)
호우주의보,2020-11-19 12:10,기타
호우주의보,,장수(248)
호우주의보,2020-11-19 13:00,기타
호우주의보,,제주(184)
호우주의보,2020-12-27 13:20,기타
