재난,발생시간,지점정보
호우주의보,2023-08-17 01:30,산청(289)
호우주의보,2023-08-17 02:00,진주(192)
호우경보,2023-08-17 03:00,동해(106)
호우주의보,2023-08-17 03:30,여수(168)
호우주의보,2023-08-17 04:30,진주(192)
호우주의보,2023-08-17 05:30,여수(168)
호우주의보,2023-08-17 12:30,제주(184)
호우주의보,2023-08-17 13:30,제주(184)
호우경보,2023-08-17 14:10,제주(184)
호우주의보,2023-08-17 15:10,제주(184)
호우주의보,2023-08-17 16:30,제주(184)
호우주의보,2023-08-17 21:10,임실(244)
호우경보,2023-08-17 21:40,임실(244)
호우주의보,2023-08-18 07:10,울산(152)
호우주의보,2023-08-18 10:00,울산(152)
호우주의보,2023-08-18 16:40,의성(278)
호우주의보,2023-08-18 18:10,의성(278)
호우주의보,2023-08-18 18:20,산청(289)
호우주의보,2023-08-18 18:50,광주(156)
호우경보,2023-08-18 19:10,광주(156)
호우주의보,2023-08-18 20:30,광주(156)
호우주의보,2023-08-18 21:00,광주(156)
호우경보,2023-08-19 01:10,제주(184)
호우주의보,2023-08-19 02:20,부산(159)
호우주의보,2023-08-19 03:30,제주(184)
호우주의보,2023-08-19 06:00,부산(159)
호우주의보,2023-08-19 06:40,여수(168)
호우주의보,2023-08-19 09:00,여수(168)
호우주의보,2023-08-19 18:25,남원(247)
호우주의보,2023-08-19 20:30,남원(247)
호우주의보,2023-08-20 14:20,부산(159)
호우주의보,2023-08-20 15:20,봉화(271)
호우주의보,2023-08-20 15:30,상주(137)
호우주의보,2023-08-20 16:15,부산(159)
호우경보,2023-08-20 16:30,상주(137)
호우경보,2023-08-20 16:40,부산(159)
호우주의보,2023-08-20 16:50,부산(159)
호우주의보,2023-08-20 17:20,안동(136)
호우주의보,2023-08-20 17:50,양평(202)
호우주의보,2023-08-20 18:10,제천(221)
호우주의보,2023-08-20 18:30,상주(137)
호우주의보,2023-08-20 18:50,울진(130)
호우경보,2023-08-20 19:00,안동(136)
호우주의보,2023-08-20 19:30,부산(159)
호우주의보,2023-08-20 20:00,부산(159)
호우주의보,2023-08-20 20:30,울진(130)
호우주의보,2023-08-22 07:45,제주(184)
호우주의보,2023-08-22 11:20,인천(112)
호우주의보,2023-08-22 14:00,제주(184)
호우주의보,2023-08-22 14:45,서울(108)
호우주의보,2023-08-22 16:30,서울(108)
호우주의보,2023-08-22 17:00,서울(108)
호우주의보,2023-08-22 18:30,인천(112)
호우주의보,2023-08-22 18:40,흑산도(169)
호우주의보,2023-08-22 19:40,세종(예)(239)
호우주의보,2023-08-22 20:30,군산(140)
호우주의보,2023-08-22 21:00,동두천(98)
호우주의보,2023-08-22 22:30,철원(95)
호우경보,2023-08-22 23:00,파주(99)
호우경보,2023-08-22 23:25,고창(172)
호우주의보,2023-08-23 03:00,파주(99)
호우주의보,2023-08-23 06:00,인천(112)
호우주의보,2023-08-23 07:00,제주(184)
호우경보,2023-08-23 07:30,제주(184)
호우경보,2023-08-23 08:00,제주(184)
호우경보,2023-08-23 09:50,흑산도(169)
호우주의보,2023-08-23 11:00,광주(156)
호우주의보,2023-08-23 11:00,홍성(177)
호우경보,2023-08-23 11:30,서산(129)
호우주의보,2023-08-23 12:00,춘천(101)
호우주의보,2023-08-23 14:30,부산(159)
호우경보,2023-08-23 14:50,목포(165)
호우주의보,2023-08-23 15:20,광주(156)
호우주의보,2023-08-23 15:30,원주(114)
호우주의보,2023-08-23 16:00,강릉(105)
호우경보,2023-08-23 16:10,이천(203)
호우주의보,2023-08-23 16:20,고흥(262)
호우주의보,2023-08-23 17:00,파주(99)
호우주의보,2023-08-23 17:30,동두천(98)
호우주의보,2023-08-23 17:40,속초(90)
호우주의보,2023-08-23 18:00,철원(95)
호우주의보,2023-08-23 18:25,군산(140)
호우주의보,2023-08-23 18:45,부산(159)
호우주의보,2023-08-23 19:10,제천(221)
호우주의보,2023-08-23 19:30,광주(156)
호우주의보,2023-08-23 20:00,영월(121)
호우주의보,2023-08-23 20:40,진주(192)
호우주의보,2023-08-23 21:00,춘천(101)
호우경보,2023-08-23 21:50,산청(289)
호우주의보,2023-08-23 22:00,원주(114)
호우주의보,2023-08-23 23:00,속초(90)
호우주의보,2023-08-24 01:30,여수(168)
호우주의보,2023-08-24 03:00,남원(247)
호우주의보,2023-08-24 03:30,울산(152)
호우주의보,2023-08-24 04:10,부산(159)
호우주의보,2023-08-24 05:10,포항(138)
호우주의보,2023-08-24 06:30,여수(168)
호우주의보,2023-08-24 09:30,부산(159)
호우주의보,2023-08-24 10:30,순천(174)
호우주의보,2023-08-24 11:00,제주(184)
호우주의보,2023-08-24 14:30,상주(137)
호우주의보,2023-08-24 14:40,여수(168)
호우주의보,2023-08-24 16:35,영주(272)
호우주의보,2023-08-24 17:10,봉화(271)
호우주의보,2023-08-24 17:50,울진(130)
호우주의보,2023-08-24 20:00,대구(143)
호우주의보,2023-08-24 20:20,청주(131)
호우경보,2023-08-24 20:30,청주(131)
호우주의보,2023-08-24 20:50,양평(202)
호우주의보,2023-08-24 21:30,청주(131)
호우주의보,2023-08-24 22:00,남해(295)
호우주의보,2023-08-24 22:30,진주(192)
호우주의보,2023-08-24 23:00,청주(131)
호우주의보,2023-08-24 23:15,구미(279)
호우주의보,2023-08-24 23:40,안동(136)
호우주의보,2023-08-25 00:20,영월(121)
호우주의보,2023-08-25 01:00,부산(159)
호우주의보,2023-08-25 01:30,상주(137)
호우주의보,2023-08-25 02:30,안동(136)
호우주의보,2023-08-25 04:00,영월(121)
호우주의보,2023-08-25 04:30,부산(159)
호우주의보,2023-08-28 06:20,완도(170)
호우주의보,2023-08-28 07:30,장흥(260)
호우주의보,2023-08-28 07:50,완도(170)
호우주의보,2023-08-28 09:00,광주(156)
호우주의보,2023-08-28 10:00,장흥(260)
호우주의보,2023-08-28 11:00,고흥(262)
호우주의보,2023-08-28 22:30,제주(184)
호우주의보,2023-08-29 08:30,인천(112)
호우주의보,2023-08-29 10:00,인천(112)
호우주의보,2023-08-29 13:00,인천(112)
호우주의보,2023-08-29 13:20,산청(289)
호우주의보,2023-08-29 14:10,합천(285)
호우경보,2023-08-29 14:30,합천(285)
호우주의보,2023-08-29 15:30,완도(170)
호우주의보,2023-08-29 17:40,임실(244)
호우주의보,2023-08-29 18:40,문경(273)
호우주의보,2023-08-29 19:40,상주(137)
호우주의보,2023-08-30 01:20,거창(284)
호우주의보,2023-08-30 02:30,임실(244)
호우주의보,2023-08-30 02:50,여수(168)
호우주의보,2023-08-30 03:50,제주(184)
호우주의보,2023-08-30 04:20,구미(279)
호우주의보,2023-08-30 05:00,안동(136)
호우경보,2023-08-30 06:05,산청(289)
호우주의보,2023-08-30 06:30,남원(247)
호우주의보,2023-08-30 07:15,안동(136)
호우경보,2023-08-30 07:40,제주(184)
호우경보,2023-08-30 09:00,동해(106)
호우주의보,2023-08-30 09:40,창원(155)
호우주의보,2023-08-30 10:00,안동(136)
호우경보,2023-08-30 10:10,장흥(260)
호우주의보,2023-08-30 11:30,장수(248)
호우주의보,2023-08-30 11:45,통영(162)
호우주의보,2023-08-30 13:00,장흥(260)
호우주의보,2023-08-30 13:30,속초(90)
호우주의보,2023-08-30 14:00,남원(247)
호우주의보,2023-08-30 15:00,속초(90)
호우주의보,2023-08-30 16:00,대구(143)
호우주의보,2023-08-30 17:00,완도(170)
호우주의보,2023-08-30 18:00,안동(136)
호우주의보,2023-08-30 18:45,산청(289)
호우주의보,2023-08-30 20:40,구미(279)
호우주의보,2023-08-30 21:00,제주(184)
호우주의보,2023-08-30 22:30,창원(155)
호우주의보,2023-08-31 00:30,구미(279)
호우주의보,2023-08-31 01:00,안동(136)
호우주의보,2023-08-31 02:05,부산(159)
호우주의보,2023-08-31 03:30,울릉도(115)
호우주의보,2023-08-31 05:40,안동(136)
호우주의보,2023-08-31 15:30,울릉도(115)
호우주의보,2023-08-31 20:00,울산(152)
호우주의보,2023-08-31 23:00,부산(159)
호우경보,2023-09-01 00:00,거제(294)
호우주의보,2023-09-01 05:30,울산(152)
호우주의보,2023-09-01 06:00,부산(159)
호우주의보,2023-09-01 07:00,부산(159)
호우주의보,2023-09-01 13:20,통영(162)
호우경보,2023-09-01 17:25,통영(162)
호우주의보,2023-09-01 18:20,부산(159)
호우경보,2023-09-01 18:40,고흥(262)
호우경보,2023-09-01 19:00,부산(159)
호우주의보,2023-09-01 19:20,울산(152)
호우주의보,2023-09-01 21:00,울산(152)
호우주의보,2023-09-01 21:50,제주(184)
호우경보,2023-09-01 22:20,제주(184)
호우주의보,2023-09-01 22:40,여수(168)
호우경보,2023-09-02 04:10,제주(184)
호우주의보,2023-09-02 07:00,인천(112)
호우주의보,2023-09-02 10:30,여수(168)
호우주의보,2023-09-02 11:00,통영(162)
호우주의보,2023-09-02 11:40,거제(294)
호우주의보,2023-09-02 16:00,통영(162)
호우주의보,2023-09-03 15:40,영천(281)
호우주의보,2023-09-03 17:00,영천(281)
호우주의보,2023-09-03 18:20,전주(146)
호우주의보,2023-09-03 19:30,전주(146)
호우주의보,2023-09-05 18:45,서울(108)
호우주의보,2023-09-05 19:30,서울(108)
호우주의보,2023-09-11 06:20,울릉도(115)
호우주의보,2023-09-11 09:30,울릉도(115)
호우주의보,2023-09-12 14:50,제주(184)
호우주의보,2023-09-12 16:10,제주(184)
호우주의보,2023-09-13 04:20,강릉(105)
호우주의보,2023-09-13 04:45,속초(90)
호우주의보,2023-09-13 06:15,충주(127)
호우주의보,2023-09-13 09:00,충주(127)
호우주의보,2023-09-13 10:40,울릉도(115)
호우주의보,2023-09-13 13:00,완도(170)
호우주의보,2023-09-13 14:00,속초(90)
호우주의보,2023-09-14 00:30,진주(192)
호우주의보,2023-09-14 02:30,진주(192)
호우주의보,2023-09-15 05:10,완도(170)
호우주의보,2023-09-15 06:50,목포(165)
호우주의보,2023-09-15 10:30,목포(165)
호우주의보,2023-09-15 10:45,고흥(262)
호우주의보,2023-09-15 12:30,고흥(262)
호우주의보,2023-09-16 04:20,군산(140)
호우주의보,2023-09-16 05:30,부여(236)
호우주의보,2023-09-16 06:30,세종(예)(239)
호우주의보,2023-09-16 06:55,완도(170)
호우주의보,2023-09-16 07:15,청주(131)
호우경보,2023-09-16 07:40,세종(예)(239)
호우주의보,2023-09-16 08:00,제주(184)
호우주의보,2023-09-16 08:30,군산(140)
호우주의보,2023-09-16 08:40,여수(168)
호우주의보,2023-09-16 09:00,세종(예)(239)
호우주의보,2023-09-16 09:15,창원(155)
호우주의보,2023-09-16 09:35,제주(184)
호우주의보,2023-09-16 09:40,청주(131)
호우경보,2023-09-16 09:45,창원(155)
호우주의보,2023-09-16 10:00,장흥(260)
호우주의보,2023-09-16 10:30,흑산도(169)
호우주의보,2023-09-16 10:50,울산(152)
호우경보,2023-09-16 11:10,부산(159)
호우주의보,2023-09-16 12:30,광주(156)
호우주의보,2023-09-16 12:40,흑산도(169)
호우주의보,2023-09-16 13:00,고창(172)
호우주의보,2023-09-16 13:40,장흥(260)
호우주의보,2023-09-16 14:00,군산(140)
호우주의보,2023-09-16 15:10,전주(146)
호우주의보,2023-09-16 16:00,청주(131)
호우주의보,2023-09-16 16:15,상주(137)
호우주의보,2023-09-16 16:30,원주(114)
호우주의보,2023-09-16 17:00,광주(156)
호우주의보,2023-09-16 17:30,통영(162)
호우주의보,2023-09-16 18:00,군산(140)
호우주의보,2023-09-16 18:20,진주(192)
호우주의보,2023-09-16 20:00,충주(127)
호우주의보,2023-09-16 21:10,원주(114)
호우주의보,2023-09-17 01:40,여수(168)
호우주의보,2023-09-17 02:15,진주(192)
호우주의보,2023-09-17 02:50,인천(112)
호우주의보,2023-09-17 03:40,울산(152)
호우주의보,2023-09-17 04:20,포항(138)
호우주의보,2023-09-17 04:50,부산(159)
호우주의보,2023-09-17 05:00,인천(112)
호우경보,2023-09-17 05:45,부산(159)
호우주의보,2023-09-17 06:00,진주(192)
호우경보,2023-09-17 06:15,울산(152)
호우주의보,2023-09-17 07:30,포항(138)
호우경보,2023-09-17 10:00,울산(152)
호우주의보,2023-09-17 15:45,제주(184)
호우주의보,2023-09-17 16:30,제주(184)
호우주의보,2023-09-17 17:20,제주(184)
호우주의보,2023-09-17 20:10,제주(184)
호우주의보,2023-09-17 20:35,제주(184)
호우경보,2023-09-17 20:55,제주(184)
호우주의보,2023-09-17 21:10,장흥(260)
호우경보,2023-09-17 21:20,제주(184)
호우주의보,2023-09-17 23:00,장흥(260)
호우주의보,2023-09-17 23:50,영월(121)
호우주의보,2023-09-18 00:00,제주(184)
호우주의보,2023-09-18 02:10,통영(162)
호우주의보,2023-09-18 03:00,영월(121)
호우주의보,2023-09-18 03:30,영주(272)
호우주의보,2023-09-18 04:00,봉화(271)
호우주의보,2023-09-18 04:20,창원(155)
호우주의보,2023-09-18 05:00,거제(294)
호우주의보,2023-09-20 13:00,목포(165)
호우주의보,2023-09-20 12:40,군산(140)
호우주의보,2023-09-20 13:00,울진(130)
호우주의보,2023-09-20 14:00,동해(106)
호우주의보,2023-09-20 15:00,이천(203)
호우주의보,2023-09-20 14:20,부여(236)
호우주의보,2023-09-20 14:50,산청(289)
호우주의보,2023-09-20 15:00,고창(172)
호우주의보,2023-09-20 15:20,동해(106)
호우주의보,2023-09-20 15:40,충주(127)
호우주의보,2023-09-20 16:05,통영(162)
호우주의보,2023-09-20 16:30,울산(152)
호우경보,2023-09-20 16:40,홍성(177)
호우주의보,2023-09-20 17:20,금산(238)
호우주의보,2023-09-20 18:00,제주(184)
호우경보,2023-09-20 18:10,제주(184)
호우주의보,2023-09-20 19:10,울릉도(115)
호우주의보,2023-09-20 19:30,강릉(105)
호우경보,2023-09-20 19:40,부산(159)
호우주의보,2023-09-20 20:10,봉화(271)
호우주의보,2023-09-20 20:25,안동(136)
호우경보,2023-09-20 20:40,울산(152)
호우주의보,2023-09-20 21:00,충주(127)
호우주의보,2023-09-20 21:15,의성(278)
호우주의보,2023-09-20 22:00,동해(106)
호우주의보,2023-09-20 23:30,제주(184)
호우주의보,2023-09-21 00:00,강릉(105)
호우주의보,2023-09-21 01:30,동해(106)
호우주의보,2023-09-21 02:00,통영(162)
호우주의보,2023-09-21 02:20,울진(130)
호우경보,2023-09-21 03:00,부산(159)
호우주의보,2023-09-21 04:00,동해(106)
호우주의보,2023-09-21 05:00,울릉도(115)
호우주의보,2023-11-05 02:30,울릉도(115)
호우주의보,2023-11-05 06:30,동해(106)
호우주의보,2023-11-05 17:00,부안(243)
호우주의보,2023-11-05 17:40,제주(184)
호우주의보,2023-11-05 21:00,속초(90)
호우주의보,2023-11-05 23:00,인천(112)
호우주의보,2023-11-06 01:00,철원(95)
호우주의보,2023-11-06 02:00,울릉도(115)
호우주의보,2023-11-06 02:20,서산(129)
호우주의보,2023-11-06 03:00,철원(95)
호우주의보,2023-11-06 04:00,파주(99)
호우주의보,2023-11-06 04:10,완도(170)
호우주의보,2023-11-06 04:30,철원(95)
호우주의보,2023-11-06 05:10,수원(119)
호우주의보,2023-11-06 05:40,완도(170)
호우주의보,2023-11-06 06:00,속초(90)
호우주의보,2023-11-06 07:00,여수(168)
호우주의보,2023-11-06 07:50,산청(289)
호우주의보,2023-12-11 08:00,제주(184)
호우주의보,2023-12-11 07:00,부산(159)
호우주의보,2023-12-11 10:00,울진(130)
호우주의보,2023-12-11 10:20,제주(184)
호우주의보,2023-12-11 13:20,제주(184)
호우경보,2023-12-11 13:40,제주(184)
호우주의보,2023-12-11 16:00,군산(140)
호우주의보,2023-12-12 01:00,울진(130)
호우주의보,2024-02-18 13:40,제주(184)
호우주의보,2024-02-18 14:00,흑산도(169)
호우경보,2024-02-18 16:30,제주(184)
호우주의보,2024-02-18 18:00,여수(168)
호우주의보,2024-02-18 19:20,장흥(260)
호우주의보,2024-02-18 20:30,제주(184)
호우주의보,2024-02-18 21:00,여수(168)
호우주의보,2024-02-18 21:50,순천(174)
호우주의보,2024-02-18 23:40,진주(192)
호우주의보,2024-02-19 02:30,제주(184)
호우주의보,2024-02-19 04:00,창원(155)
호우주의보,2024-02-19 04:10,해남(261)
호우주의보,2024-02-19 05:30,부산(159)
호우주의보,2024-02-19 05:40,순천(174)
호우주의보,2024-02-19 06:20,여수(168)
호우주의보,2024-02-19 06:40,진주(192)
호우주의보,2024-02-19 08:40,창원(155)
호우주의보,2024-03-28 09:50,제주(184)
호우주의보,2024-03-28 15:10,남해(295)
호우주의보,2024-03-28 16:00,부산(159)
호우주의보,2024-03-28 18:00,동해(106)
호우주의보,2024-03-28 20:00,부산(159)
호우주의보,2024-04-02 15:40,흑산도(169)
호우주의보,2024-04-02 18:00,제주(184)
호우경보,2024-04-02 22:40,제주(184)
호우주의보,2024-04-03 02:30,제주(184)
호우주의보,2024-04-03 06:00,제주(184)
호우주의보,2024-04-03 16:00,부산(159)
호우주의보,2024-04-15 03:00,제주(184)
호우주의보,2024-04-15 11:00,동해(106)
호우주의보,2024-04-20 09:00,제주(184)
호우주의보,2024-04-20 14:00,제주(184)
호우주의보,2024-04-28 23:50,제주(184)
호우주의보,2024-04-29 01:40,제주(184)
호우주의보,2024-04-29 02:40,제주(184)
호우주의보,2024-04-29 03:00,제주(184)
호우경보,2024-04-29 04:35,제주(184)
호우주의보,2024-04-29 05:50,제주(184)
호우주의보,2024-04-29 07:00,완도(170)
호우주의보,2024-05-04 20:00,제주(184)
호우경보,2024-05-05 03:30,제주(184)
호우주의보,2024-05-05 04:00,제주(184)
호우주의보,2024-05-05 06:00,제주(184)
호우주의보,2024-05-05 08:00,완도(170)
호우경보,2024-05-05 09:30,제주(184)
호우주의보,2024-05-05 10:20,여수(168)
호우주의보,2024-05-05 11:00,제주(184)
호우주의보,2024-05-05 12:00,서산(129)
호우경보,2024-05-05 12:50,순천(174)
호우경보,2024-05-05 15:00,인천(112)
호우주의보,2024-05-05 18:10,창원(155)
호우주의보,2024-05-05 20:00,인천(112)
호우주의보,2024-05-05 21:00,밀양(288)
호우주의보,2024-05-05 21:10,해남(261)
호우주의보,2024-05-05 22:20,합천(285)
호우주의보,2024-05-05 23:00,서산(129)
호우주의보,2024-05-06 00:00,동해(106)
호우주의보,2024-05-06 01:00,여수(168)
호우주의보,2024-05-06 02:30,진주(192)
호우주의보,2024-05-06 04:00,창원(155)
호우주의보,2024-05-11 17:30,인천(112)
호우주의보,2024-05-11 19:00,제주(184)
호우주의보,2024-05-11 20:30,제주(184)
호우주의보,2024-05-12 05:00,여수(168)
호우주의보,2024-05-15 23:00,파주(99)
호우주의보,2024-05-16 04:00,동해(106)
호우주의보,2024-05-26 14:50,홍성(177)
호우주의보,2024-05-26 15:30,제주(184)
호우주의보,2024-05-26 16:10,홍성(177)
호우주의보,2024-05-26 18:00,동해(106)
호우주의보,2024-06-03 19:30,남원(247)
호우주의보,2024-06-03 20:40,남원(247)
호우주의보,2024-06-08 06:00,제주(184)
호우주의보,2024-06-08 14:00,제주(184)
호우주의보,2024-06-15 18:40,울산(152)
호우주의보,2024-06-15 19:40,밀양(288)
호우주의보,2024-06-15 23:00,울산(152)
호우주의보,2024-06-20 06:00,제주(184)
호우경보,2024-06-20 11:00,제주(184)
호우경보,2024-06-20 12:20,제주(184)
호우주의보,2024-06-20 13:30,제주(184)
호우경보,2024-06-20 14:00,제주(184)
호우경보,2024-06-20 14:30,제주(184)
호우주의보,2024-06-20 15:50,부산(159)
호우주의보,2024-06-20 17:00,부산(159)
호우주의보,2024-06-22 04:00,흑산도(169)
호우주의보,2024-06-22 04:00,완도(170)
호우주의보,2024-06-22 06:00,목포(165)
호우주의보,2024-06-22 07:10,여수(168)
호우주의보,2024-06-22 08:00,통영(162)
호우주의보,2024-06-22 10:30,제주(184)
호우주의보,2024-06-22 11:30,광주(156)
호우주의보,2024-06-22 13:30,창원(155)
호우주의보,2024-06-22 14:00,부산(159)
호우주의보,2024-06-22 15:00,목포(165)
호우주의보,2024-06-22 16:10,광주(156)
호우주의보,2024-06-22 17:30,창원(155)
호우주의보,2024-06-23 05:00,제주(184)
호우주의보,2024-06-23 10:00,동해(106)
호우주의보,2024-06-23 21:00,철원(95)
호우주의보,2024-06-23 22:30,파주(99)
호우주의보,2024-06-23 23:30,철원(95)
호우주의보,2024-06-24 17:20,영천(281)
호우주의보,2024-06-24 18:10,영천(281)
호우주의보,2024-06-27 10:00,제주(184)
호우주의보,2024-06-27 13:30,제주(184)
호우주의보,2024-06-27 18:00,제주(184)
호우주의보,2024-06-29 07:00,제주(184)
호우주의보,2024-06-29 07:30,흑산도(169)
호우주의보,2024-06-29 11:00,제주(184)
호우주의보,2024-06-29 11:20,제주(184)
호우주의보,2024-06-29 13:00,완도(170)
호우경보,2024-06-29 12:00,제주(184)
호우주의보,2024-06-29 13:40,광주(156)
호우주의보,2024-06-29 15:50,제주(184)
호우주의보,2024-06-29 17:00,군산(140)
호우주의보,2024-06-29 18:00,서산(129)
호우주의보,2024-06-29 18:00,수원(119)
호우주의보,2024-06-29 19:00,서산(129)
호우주의보,2024-06-29 19:30,봉화(271)
호우주의보,2024-06-29 19:40,통영(162)
호우주의보,2024-06-29 20:00,부산(159)
호우주의보,2024-06-29 20:20,원주(114)
호우주의보,2024-06-29 21:00,동해(106)
호우주의보,2024-06-29 22:00,춘천(101)
호우주의보,2024-06-29 23:00,동해(106)
호우주의보,2024-06-30 01:00,인천(112)
호우주의보,2024-06-30 02:00,동해(106)
호우주의보,2024-06-30 04:20,수원(119)
호우주의보,2024-06-30 05:00,충주(127)
호우주의보,2024-06-30 06:00,철원(95)
호우주의보,2024-06-30 07:00,대전(133)
호우주의보,2024-06-30 08:30,울릉도(115)
호우경보,2024-06-30 09:40,제주(184)
호우주의보,2024-06-30 10:00,제주(184)
호우주의보,2024-06-30 11:30,울산(152)
호우주의보,2024-06-30 13:00,통영(162)
호우주의보,2024-06-30 16:00,동해(106)
호우주의보,2024-07-02 03:50,창원(155)
호우주의보,2024-07-02 04:15,부안(243)
호우주의보,2024-07-02 04:20,군산(140)
호우주의보,2024-07-02 04:40,밀양(288)
호우주의보,2024-07-02 05:00,창원(155)
호우주의보,2024-07-02 05:30,울산(152)
호우주의보,2024-07-02 06:00,흑산도(169)
호우주의보,2024-07-02 06:40,홍성(177)
호우주의보,2024-07-02 07:00,인천(112)
호우주의보,2024-07-02 07:30,청주(131)
호우주의보,2024-07-02 08:10,충주(127)
호우주의보,2024-07-02 09:00,서울(108)
호우주의보,2024-07-02 09:30,제천(221)
호우주의보,2024-07-02 10:00,군산(140)
호우주의보,2024-07-02 11:00,철원(95)
호우주의보,2024-07-02 12:00,인천(112)
호우주의보,2024-07-02 13:00,서산(129)
호우주의보,2024-07-02 14:00,충주(127)
호우주의보,2024-07-02 15:00,인천(112)
호우주의보,2024-07-02 16:00,서울(108)
호우주의보,2024-07-02 18:00,철원(95)
호우주의보,2024-07-07 01:20,청주(131)
호우주의보,2024-07-07 01:40,충주(127)
호우주의보,2024-07-07 02:50,보령(235)
호우주의보,2024-07-07 03:00,영주(272)
호우주의보,2024-07-07 07:00,군산(140)
호우주의보,2024-07-07 10:00,충주(127)
호우주의보,2024-07-07 12:00,군산(140)
호우주의보,2024-07-07 19:50,제천(221)
호우주의보,2024-07-07 20:50,제천(221)
호우주의보,2024-07-07 21:00,봉화(271)
호우주의보,2024-07-07 21:55,울진(130)
호우주의보,2024-07-07 22:30,울진(130)
호우주의보,2024-07-07 23:15,안동(136)
호우경보,2024-07-07 23:40,상주(137)
호우주의보,2024-07-08 00:10,울진(130)
호우주의보,2024-07-08 00:50,대전(133)
호우주의보,2024-07-08 01:20,부여(236)
호우주의보,2024-07-08 01:45,금산(238)
호우경보,2024-07-08 02:00,대전(133)
호우주의보,2024-07-08 02:30,양평(202)
호우경보,2024-07-08 02:50,부여(236)
호우주의보,2024-07-08 03:00,군산(140)
호우주의보,2024-07-08 05:00,동해(106)
호우주의보,2024-07-08 07:30,춘천(101)
호우주의보,2024-07-08 10:00,충주(127)
호우주의보,2024-07-08 10:30,춘천(101)
호우주의보,2024-07-08 12:55,고창(172)
호우주의보,2024-07-08 13:00,울릉도(115)
호우주의보,2024-07-08 14:00,군산(140)
호우주의보,2024-07-08 14:40,고창(172)
호우주의보,2024-07-08 16:00,인천(112)
호우주의보,2024-07-08 19:00,서산(129)
호우주의보,2024-07-08 19:20,홍성(177)
호우주의보,2024-07-08 19:40,충주(127)
호우주의보,2024-07-08 20:15,세종(예)(239)
호우주의보,2024-07-08 20:40,청주(131)
호우주의보,2024-07-08 20:50,서산(129)
호우주의보,2024-07-08 21:10,이천(203)
호우경보,2024-07-08 21:25,청주(131)
호우주의보,2024-07-08 21:40,홍성(177)
호우주의보,2024-07-08 21:45,대전(133)
호우주의보,2024-07-08 22:00,안동(136)
호우주의보,2024-07-08 22:40,충주(127)
호우주의보,2024-07-08 22:50,대구(143)
호우주의보,2024-07-08 23:00,울진(130)
호우주의보,2024-07-08 23:30,청주(131)
호우주의보,2024-07-08 23:50,상주(137)
호우주의보,2024-07-09 00:10,안동(136)
호우주의보,2024-07-09 00:30,울릉도(115)
호우경보,2024-07-09 00:40,포항(138)
호우경보,2024-07-09 01:10,영천(281)
호우주의보,2024-07-09 03:00,대구(143)
호우주의보,2024-07-09 03:10,대구(143)
호우주의보,2024-07-09 03:20,울릉도(115)
호우경보,2024-07-09 03:40,거창(284)
호우주의보,2024-07-09 07:40,울산(152)
호우주의보,2024-07-09 08:30,전주(146)
호우주의보,2024-07-09 10:00,포항(138)
호우주의보,2024-07-09 12:00,울산(152)
호우주의보,2024-07-09 17:20,고창(172)
호우주의보,2024-07-09 20:00,서울(108)
호우주의보,2024-07-09 19:40,전주(146)
호우주의보,2024-07-09 20:00,거창(284)
호우주의보,2024-07-09 20:30,장수(248)
호우주의보,2024-07-09 21:30,제주(184)
호우주의보,2024-07-09 21:40,군산(140)
호우주의보,2024-07-09 22:00,청주(131)
호우경보,2024-07-09 22:30,군산(140)
호우경보,2024-07-09 22:50,서산(129)
호우주의보,2024-07-09 23:20,서산(129)
호우주의보,2024-07-10 00:00,충주(127)
호우주의보,2024-07-10 00:10,상주(137)
호우주의보,2024-07-10 01:00,울릉도(115)
호우경보,2024-07-10 01:10,대전(133)
호우주의보,2024-07-10 02:00,서울(108)
호우주의보,2024-07-10 02:30,전주(146)
호우경보,2024-07-10 03:10,충주(127)
호우주의보,2024-07-10 03:30,안동(136)
호우주의보,2024-07-10 04:00,수원(119)
호우경보,2024-07-10 04:10,상주(137)
호우경보,2024-07-10 04:30,대구(143)
호우경보,2024-07-10 04:50,안동(136)
호우주의보,2024-07-10 05:00,대전(133)
호우경보,2024-07-10 05:10,울산(152)
호우경보,2024-07-10 05:20,영천(281)
호우주의보,2024-07-10 06:00,포항(138)
호우경보,2024-07-10 06:20,부산(159)
호우주의보,2024-07-10 07:00,안동(136)
호우주의보,2024-07-10 08:40,동해(106)
호우주의보,2024-07-10 09:30,포항(138)
호우주의보,2024-07-10 11:10,완도(170)
호우주의보,2024-07-10 14:20,제주(184)
호우주의보,2024-07-10 15:30,제주(184)
호우주의보,2024-07-10 17:00,제주(184)
호우주의보,2024-07-10 18:10,영월(121)
호우주의보,2024-07-10 19:30,영월(121)
호우주의보,2024-07-10 20:40,봉화(271)
호우주의보,2024-07-10 21:50,충주(127)
호우주의보,2024-07-10 23:00,충주(127)
호우주의보,2024-07-11 16:20,거창(284)
호우주의보,2024-07-11 18:05,합천(285)
호우주의보,2024-07-11 20:55,남원(247)
호우주의보,2024-07-11 21:10,산청(289)
호우주의보,2024-07-11 23:00,남원(247)
호우주의보,2024-07-12 18:40,임실(244)
호우주의보,2024-07-12 19:10,대구(143)
호우주의보,2024-07-12 21:00,대구(143)
호우주의보,2024-07-12 22:00,임실(244)
호우주의보,2024-07-13 17:00,제주(184)
